id,predicted_price
9839301060,619571.44
7011201333,577416.9
2781320100,348620.47
3421069120,504030.2
7852030320,481365.3
5316101075,1.8137874e+06
5309100750,369952.8
629000730,479264.4
511700170,404616.16
1562100030,447781.8
2489200230,556551.5
524069116,443492.4
5315100737,746124.44
1868900675,870840.6
1608000120,494422.88
705700240,403335.72
7575600610,486329.88
1778500015,671254.0
5423500240,291167.94
6713700025,301087.56
2734100734,389290.7
301402280,296621.75
2113700205,332637.84
4114601570,3.0287575e+06
3332000615,361561.62
3630050180,383183.84
6852700520,435519.4
6870310010,670064.56
6163900981,318078.47
393000142,421640.88
1771100130,244598.67
1442860160,645950.2
9191200435,576197.1
6788200800,862839.94
1115300070,796833.56
3176600105,568007.8
2770604665,465003.06
5469500580,771785.4
5680000545,534016.4
3424089119,543349.56
1328300180,395665.28
1773100922,447418.06
4123830480,385221.94
9808610190,727649.0
4250200140,332018.2
4217402115,3.3840582e+06
3831250350,585254.6
2397101055,773094.9
6817850110,874228.56
7526800200,577696.06
7853370100,850314.06
2523089025,1.039006e+06
9476200680,320082.3
5714200140,524291.3
3575304895,478267.47
263000018,475052.8
8080400177,416586.44
6450304130,385296.72
514500090,421246.22
9477000300,397819.8
853600310,1.3226055e+06
1951600240,291009.34
1099900120,467990.97
5323100120,470229.2
1223089016,419945.16
522059172,317474.34
1930300190,725110.25
9542840410,391093.38
8665050530,507388.97
5592900205,461544.84
5450300010,369946.8
2459960030,360912.78
3331500455,604894.25
3432500705,389907.28
3702900165,200002.08
5249803550,451268.88
626049058,440840.06
1788900380,201884.7
8075400360,317211.5
9113200250,608494.8
2738640040,662405.7
7821200307,362242.03
3530440140,427101.4
3582700130,451790.8
9276200569,744585.9
7197800020,514047.78
686200490,407671.53
3501600100,352718.75
6383000690,442589.75
7604400150,322171.25
5249801411,656427.0
2607720420,468706.84
9561100010,365346.88
1796370590,293179.6
4077800593,299764.97
854000165,280412.2
5536100010,538092.56
4188000670,896321.25
31000165,1.0510519e+06
662350050,1.0891908e+06
4137000280,429595.7
6169901130,858722.44
1953400510,317940.06
7518506716,955933.2
1552520010,271332.44
7955080270,395526.7
9212900100,438117.44
3438500798,294586.34
7899800890,323338.78
4319200605,418378.97
1329300480,443993.56
8935100100,474617.3
5016001260,433999.47
4337600280,318358.78
1446401220,275744.9
7135521530,588179.9
6888900115,283985.7
2413301070,417665.4
345700040,303438.56
5566100145,288785.7
7634800070,381969.5
9346910500,715871.56
3529300060,410897.38
8128600060,1.2991598e+06
8572900275,227397.36
4139420590,1.2658579e+06
9274200322,643774.56
1472700200,500280.78
8820903380,422085.0
8563010130,771159.44
8965450110,677233.25
9274204230,449005.75
8165501700,388907.47
2193340260,435257.22
1860600290,830188.75
1222000055,204292.39
2492200280,517269.2
2488200455,445512.47
809001520,796094.1
1796361140,330948.53
6398000011,972400.0
6813600365,506019.5
7504100920,917672.1
8835770330,792929.6
524059322,644992.1
4307330280,371192.8
1245002952,854110.56
2021069059,290821.9
5700000595,661158.25
3629970930,658302.6
3336002215,376007.2
5100401060,524732.6
3278600750,320105.78
1126069045,1.2447426e+06
7568700175,270340.4
452001475,495914.7
9283800230,623566.06
1737300130,691505.4
6189600040,334333.03
3679400025,596706.3
1096100010,328813.44
9513900050,327926.28
5452800645,642926.06
273800100,341152.03
7228500037,397743.06
808300090,512505.5
2493200215,710213.3
5035300255,574679.44
3380900160,346774.56
3630000130,399597.5
7300400670,335452.88
6798100070,278668.88
8078400010,440145.06
5566100060,335520.2
2768200212,468498.03
4035900060,583463.75
9460000110,520235.2
7199320190,437178.53
2225039081,401800.62
9512200050,908439.56
2634500085,318113.28
3654800200,282912.16
2724079090,1.4458845e+06
2597520720,705566.3
3034200426,339154.5
984000130,320598.56
7852020670,473040.56
7923500060,573680.94
2310030510,387894.56
2205500540,349149.0
2493200015,523262.84
7853361420,465388.4
5652600605,459524.97
5285200020,447131.34
9406530150,468126.5
5706300020,370275.5
3278602490,512707.3
7197000100,467525.6
4447300008,617112.0
7899800045,324910.4
9250900095,364098.56
9268851740,583388.06
8682261440,582955.94
7284900385,828590.7
8079040300,456201.25
2225300585,355887.9
3223039013,412311.78
2013801350,329125.7
4055701110,1.0756064e+06
3578401770,419414.06
4046500720,601841.5
6145601745,384412.72
5207200195,475944.5
1972201856,496590.78
7212680080,347829.75
7277100510,595548.44
522079022,579329.1
5605000440,764233.56
6632300230,332359.12
8815400165,628820.3
6708200320,750552.56
2426059076,557982.94
3260200200,356652.0
2770601741,408820.56
4338800500,255950.94
9201000320,626323.1
7655900038,302307.88
3625059140,582276.8
4222310010,287179.62
2114700115,456616.0
3291800710,343751.84
9406590010,725204.44
3025059124,1.4858646e+06
7972601250,435414.62
930000470,821111.5
6690500060,482109.8
16000015,233525.36
5693501102,486198.84
8079040490,406940.88
7225000155,499654.34
8819900170,734687.75
7972601270,372275.56
1224069074,785486.25
5126900321,405390.84
3438501860,388699.03
2822069080,581172.5
1656600310,722359.3
3856900507,1.3973839e+06
1626069139,434753.8
2524049257,1.4960618e+06
3904960150,402360.44
7214820610,504199.03
7977201845,586324.9
2428100080,866234.75
2202500135,296137.88
1523550220,785812.7
2313900610,341339.2
4123840050,451162.25
2125059124,1.0723042e+06
1225039067,428695.4
6431500283,458325.78
2473380010,350334.0
5694501195,368607.94
2881700046,339208.8
6837820330,450229.1
2337300370,283205.44
3876540630,288704.88
626059317,368338.06
3374500520,365994.38
7228501903,348216.4
4019300051,562910.7
4232902615,453883.4
3546000090,347435.1
8127700215,742191.4
3438501100,378871.97
1769600066,700194.75
8146100610,294724.6
3052700695,477166.2
7954310210,699425.3
3761700053,1.9499799e+06
1320069179,385105.3
1331900410,772135.2
7303100210,359557.03
2464400285,419675.12
6163901150,357245.94
8955800045,622504.9
2314300200,493644.47
9528104360,334973.7
4177100005,557395.8
8856960260,332335.9
1828001220,574781.9
3066400710,765714.0
624110610,1.02018294e+06
4040800260,278967.9
5019500215,538271.8
2481630180,1.242363e+06
7203170190,482992.1
510001280,905213.2
9430110120,586323.4
1565950030,382730.12
9828202255,807776.6
3878900270,668017.94
8091600080,260801.17
1112000035,426578.28
2228900270,334619.3
6648701740,479677.0
1245003740,484345.75
2174503441,375626.16
7708250010,367723.78
6072300110,493793.66
2329800140,313470.03
1494300040,461756.56
3832050130,313076.38
7203100730,882381.7
7199330170,358117.78
7785000220,668114.06
1250201175,451315.12
4054500180,1.0535029e+06
7905200061,442550.16
3751604895,229919.89
5220300140,203073.58
3323059027,363385.12
8651611980,762741.8
8673400190,506441.16
1668500100,865865.25
1023059365,687338.9
3308030060,551827.5
4232400860,687316.44
2144800615,342270.0
1568100920,1.4859205e+06
9406510040,612142.2
2923049421,460270.12
1051000040,865121.56
2077700042,455847.66
9423800030,207782.56
9818700455,762743.9
7133300675,340303.6
4113800550,614671.94
5553300375,1.2661665e+06
2025701530,332278.8
7942601155,452711.97
7524300020,386470.72
2520069100,373713.1
5412300410,291370.3
7504110760,882296.9
2594200350,402934.16
2722059013,327624.9
8078430480,388777.12
1423069162,529707.3
8856001090,206396.52
7000100631,491328.12
4222200280,301379.56
7971300050,481289.72
2009001600,342575.3
6619910140,568504.4
2877100985,492082.34
1196000007,461676.97
1330850130,774679.4
6664900410,392462.4
1231001110,316719.97
9235900030,318778.4
9407101840,347697.84
9523103001,359832.84
2149800278,810127.56
7234601198,650278.2
9476700035,457311.72
9297301065,752177.25
518500700,1.00232594e+06
7843500090,433227.66
6056110780,353268.16
2345700260,476475.78
3509600070,281508.5
1431700280,449532.0
1623049174,341208.6
3024089049,583278.7
7853340450,427492.44
7732410360,768436.9
1446800995,383246.25
2946000285,294774.38
425079100,512952.6
3876313040,434744.8
1762600260,894910.75
1925069121,1.1040044e+06
7443000480,911741.06
7820000015,303027.3
4027701253,453316.78
2826049165,310944.97
5426300060,503073.3
1278000210,234440.58
923000270,339674.75
7657600005,266728.75
3024079057,325142.88
3276180020,392547.28
7304300760,245479.66
3908100020,479899.6
8835400805,682225.0
4051150070,379498.88
3904930530,437385.66
6163900971,395815.88
7942600310,422873.72
4365700330,251413.27
423059207,364833.12
3992700265,253888.16
7177300090,444967.4
2540820010,549317.5
5700002510,854390.8
5201000030,524477.44
7631800015,2.8499718e+06
2922702965,649521.3
1525059198,851774.06
1245003160,521150.0
3810000455,396696.75
7855600080,495446.06
5701500030,1.0053142e+06
7504020400,664712.56
1402600570,437668.22
7575610760,411444.9
8731990370,690957.94
5021900090,512613.06
290000075,438305.62
2841500010,537511.75
3955900830,407400.06
7852110140,469076.1
1311400350,390162.44
7773800015,590689.8
4123400320,414638.88
2725069157,788275.3
666000143,676782.94
5101408678,420382.03
6371000026,367575.47
2024059084,563737.94
7283900036,343696.3
8881900230,562197.94
3959400135,475345.34
7696610270,333537.16
1689400150,715060.8
5103900015,429012.56
1441000350,728775.8
5101408735,413963.03
3126059027,1.479272e+06
2320069014,612319.06
9541600015,452006.6
8682320420,722456.4
1562200090,539107.75
3395070980,691731.8
7349600230,301894.88
522049122,281283.4
869700060,372806.8
811000055,906684.4
1221059176,431109.0
1523059103,608952.0
2025760210,1.1677209e+06
9218400088,349273.16
8682292020,498920.34
2623089135,475410.34
3758900259,976247.44
524069049,489964.03
3121500150,781987.44
5581400080,629942.6
8087800020,314891.3
4070700290,603393.9
3296000170,492766.9
9238500040,603087.0
2744600040,283738.1
6813600380,513448.56
6140100150,408783.66
2201500555,341085.38
2600110250,567283.2
4337000275,187656.2
1186000150,643540.44
1972201963,467538.9
1105000745,307062.44
2887700560,615754.06
4039700080,592833.8
522049104,389753.22
4202400078,417739.6
7520000695,225269.55
7714000310,538172.6
4319200060,485535.38
8624700015,632868.06
5104520610,325097.7
2354300845,303948.6
3824100291,563761.8
6151800612,280608.28
5454200080,801440.8
6413600290,407581.97
2131200065,274627.53
1459920010,397077.1
50300090,547258.5
2326300090,520278.0
7714000070,530867.6
3630180500,1.03373125e+06
1727850340,842460.75
8691430330,1.1962822e+06
2310030390,401213.06
5561400610,722042.56
7010701016,543159.9
7883605915,364160.97
1282300995,364794.66
4040700310,366810.78
3353400435,284269.88
2143701015,642873.8
255450020,442411.78
1020069017,311846.62
4038200120,408191.06
9284801100,292706.88
1965200075,368449.7
847100047,513963.28
4038700720,350713.78
6815100085,793980.6
2508000020,202041.83
255520180,1.0111814e+06
6822100750,455462.7
869700050,425013.94
1775801405,464005.56
6600400090,305986.7
7202330270,346951.8
1683400165,974213.9
2625069070,959908.1
7625702440,477420.88
3388000640,302439.06
1899400365,244055.64
6899990200,1.1211924e+06
5569700020,1.02569656e+06
986000045,390938.5
3293700221,307204.72
3764800250,275182.1
2291400566,334367.12
4219401236,1.2943838e+06
4239400840,238576.25
7211400990,325060.7
7696500280,329611.7
7215721070,456504.12
3204850140,473431.0
4322200220,779730.25
2566300100,659083.2
1944900090,301148.97
6648500390,481930.84
7385300020,644174.4
1704900135,432996.16
2877100655,748946.44
2726079098,582933.3
7625703800,363869.38
318300040,883273.7
7922800190,414344.9
2023049361,328249.22
8946400210,428828.47
6071600450,500955.78
4343800100,327705.97
1443300140,452921.34
1024039001,607622.44
2767704860,458623.94
7234600851,643559.6
644200065,597111.6
7784400035,729144.75
3826000560,318270.34
9272202260,574190.0
263000253,485217.4
3621059043,732026.2
240000130,726569.5
1352300120,367512.47
7849200861,243272.06
2487700130,422746.97
1796100140,343406.22
7234601221,462405.47
8651710190,491074.94
2916200091,471895.53
1232000915,415538.0
1545801970,419621.9
3211200420,282651.53
7686204675,241716.2
3141600210,229778.7
3959401284,654086.25
2113700825,368603.06
3876000710,334897.12
522069022,558591.2
3214200070,385830.28
1221039156,517878.6
259600790,305701.0
785000040,373362.62
8138870470,452026.6
2596300035,343241.8
540100057,1.03703406e+06
3073500045,572667.9
5363200266,357225.16
8682261650,497921.1
3224510080,790500.0
3211270160,614463.56
9269200520,193288.66
293810190,439410.97
4197400043,477111.22
3026079031,312837.7
5332200405,855088.75
2473411210,461366.88
9268200315,476503.16
8123500050,503615.3
3221069091,532258.6
2485000165,545264.4
4058800215,1.133724e+06
1926059039,839889.25
2533300680,832699.94
3343903640,421845.1
5700003705,1.1038144e+06
2023049372,802164.3
4058800830,931635.0
3333002302,455002.66
2944500340,424527.22
1982200790,448366.72
8929000270,525337.8
8122101440,273428.25
7525530470,729545.3
9332800020,551480.6
3878900525,425132.4
5420300210,303921.6
9232900165,311163.88
6414100026,333923.94
3013300660,907935.5
7954300120,566736.6
1081200360,404694.38
2877102345,515588.3
2202500255,310262.34
7984400050,310260.16
9558020380,612116.94
7812801850,288030.06
8944460020,532499.9
2306400040,498863.2
8649400410,372787.7
7889602020,352511.0
2041000025,379113.03
871001484,515415.94
2767602141,520514.8
3630180470,830763.1
2769602140,433402.97
2473250280,400115.12
5422560660,421186.38
3756600240,269388.28
8651600160,559574.06
7202300540,888242.4
8961950250,747588.4
3303000130,449678.03
798000062,293325.7
1695900150,790707.44
1604730150,489208.66
4136930310,525888.3
8835401250,1.3401032e+06
8665900328,375851.12
9262800255,387305.16
1853080570,715774.94
5556300114,900031.25
9517200290,402796.53
4037200295,341040.6
7417100123,392683.1
2620069077,296680.28
7922720040,578979.9
558100090,517130.38
257000037,310926.06
3319500385,505458.88
9297301520,353247.7
3580900090,275349.1
1321039076,202026.2
7227801581,261732.45
9407001620,291674.16
2130400150,299519.8
2312400200,362144.03
4046700210,306598.72
1193000480,872601.75
1492800296,463590.66
3013300017,377204.7
3630240140,774611.9
1049010390,398988.53
9320900420,236223.45
4315700060,386978.5
2591010290,334373.56
323089085,606654.25
6600400270,269475.12
2919701105,453093.62
7202360670,746130.25
8927600100,624537.94
3211700045,560275.75
4027701326,530327.4
1601600195,284731.75
7853280350,1.2252775e+06
3629970130,660426.3
7203120020,653001.56
9542900190,319382.56
8035350120,558133.2
1238501184,852489.94
251200240,415999.34
8945300200,237572.83
2162000160,1.0351361e+06
5466310060,330842.3
1239400064,606560.4
5205000020,517727.3
1720800305,626758.7
7280300375,631461.94
2095800400,435341.8
7852010950,472235.25
1428001160,557178.1
9528104910,551401.06
8644210470,1.2533432e+06
7923300310,347346.9
254000100,856047.4
1931300688,437948.1
7007700030,387061.53
422049178,253533.22
422069067,482983.53
2923049393,488654.97
930000305,422807.84
2461900448,583418.6
2610100020,265583.4
2895550050,342634.1
7701700040,327338.1
2460900020,591834.44
9827700105,723483.8
1005000240,346490.53
7200001254,456789.53
866400040,463997.28
305000170,566867.4
2260800110,752612.1
3442000127,702888.7
5253300437,367059.62
7576700150,891785.4
5469501410,1.0816916e+06
5104531120,1.4426822e+06
723049434,307883.03
622069006,1.6251445e+06
2517101200,348991.12
8159620160,313298.75
5561300640,461114.3
3317010130,292460.78
4364200250,303268.5
8732300060,604009.7
5603700025,749666.94
3585900190,1.5983409e+06
3996900575,214188.72
8731801260,365058.62
3810000860,490786.72
5700003585,2.1118978e+06
6332000050,405608.34
9286100250,427716.2
9471201110,741224.6
9290800050,942620.2
7300200400,586031.5
526069024,1.02429175e+06
1454600156,1.4016191e+06
3904980360,398042.88
2626119062,309225.34
8651730290,367136.75
7611200195,684309.3
1919800260,674467.4
6632900354,225809.12
3972900195,293312.88
5151600170,621894.5
7016000440,476675.1
871000435,669489.75
9578060540,461996.8
2332700060,750223.25
766000240,371580.3
4363700200,257391.4
7100000250,312570.78
2781250560,281333.62
2781250100,432896.28
5419800220,344203.47
7147600245,329953.44
2926069083,952137.3
6189200125,529995.06
9542830160,350257.75
5152200020,497358.1
9412900045,588840.75
6600410480,190041.34
6979970080,742108.0
5636010280,325408.62
1732801300,652481.5
5561401530,692006.1
9578500510,476995.9
7304300906,266569.53
1223089077,615136.0
721049207,384313.1
8691330310,1.02445025e+06
1523069204,425595.8
3188100105,463743.5
6608500290,307191.9
2891400410,366970.1
7663700551,262140.1
5413200140,278455.6
425069139,706129.44
6713700155,330173.6
2767603505,416343.4
7789000080,263854.56
9211500620,366553.84
3750604417,283090.2
7922800320,477924.47
1471620240,398477.97
2222059052,429325.6
9551200270,1.065565e+06
2767603160,487915.53
9406710060,453843.88
8929000250,406088.88
5538300120,406611.1
2223069120,500295.28
1652500060,1.5249836e+06
8564500240,331813.34
3629700120,678124.5
3943600070,437646.56
4171200025,355725.1
2425049063,2.8221468e+06
9828701650,324334.97
3581000340,307134.78
8100900015,432226.3
2125059161,1.2950024e+06
304000380,275662.28
8146200070,1.0707022e+06
686530170,481633.34
2917200645,504059.25
9547200530,862008.5
2122059199,847280.44
1150000740,675459.2
5706200060,310250.97
9265410010,314083.97
4083800555,482593.8
6152900332,331943.56
2520900301,316931.25
9828200790,381188.4
1657530180,326362.94
7471900045,341896.1
9828200460,393011.2
1775900140,451230.6
6139800430,485466.72
7214400005,452908.0
5332200026,459775.12
9510970300,677797.4
2540830020,365687.47
3392100140,216737.03
1326069191,327626.22
2125059112,947468.94
859000022,465144.56
8854100350,710362.75
121059007,243363.22
7977201707,545312.44
3859900060,3.0585232e+06
8815400735,717659.8
705700530,390332.4
6600780130,504184.78
6378500105,410785.84
8143000310,433774.12
2877102330,507932.28
3526039074,449548.1
2115510300,394653.44
3024059014,2.0806258e+06
2141330360,470757.6
546000400,472268.4
2071500011,434243.66
7972000240,309166.56
7016200460,472743.62
6204200180,353305.4
1552100135,690986.6
88000173,467564.34
2581900235,733559.06
9211500560,375093.03
621069218,486655.72
1321970240,446730.28
798000630,385435.22
421000285,266659.47
2824600180,823778.75
3832051140,415615.44
1237500105,495985.28
8802400906,341215.12
3166900270,528230.4
3682000060,700735.4
5469700020,372946.12
1245001820,399683.38
9547205660,570743.7
7974700122,632211.56
7550801225,507115.8
1099950050,1.0850436e+06
1402900460,483981.94
7636800041,1.9030695e+06
2115720270,609900.5
8651441750,255713.22
3904100035,334727.56
8815400020,540448.0
3303860590,603016.9
5427110040,546132.94
1782000160,350267.78
6204420290,594937.8
3995700245,268876.03
7955040130,348864.38
1442880650,498748.72
8833510230,1.1592238e+06
7283900551,574573.94
4396000180,279157.1
7504021310,734578.6
322059264,398714.62
3654800040,287971.62
2767704777,464445.25
3278602190,450656.66
3236500220,351521.9
3410600100,377094.03
629410180,618565.94
3352402250,301669.75
4363700304,318813.7
7237550130,1.4284881e+06
9808590210,1.3190619e+06
8074200175,280639.53
3463400330,512240.6
6306400140,639167.2
8564950250,466868.0
5381000070,300505.03
9826700697,474166.22
8132700190,429339.1
7943000020,295220.78
9547204675,630471.3
4112100101,540296.1
727500030,296133.38
114101426,343932.22
9274202005,715049.2
1193000380,789597.1
3039000020,370999.3
7852170130,746145.75
2624079010,577270.8
4137010540,433193.2
7576200012,918324.8
1138020020,326329.28
3969300030,231222.03
898000200,287783.47
5153100030,338696.66
5104532030,699374.2
4406000050,251897.84
9274203390,678475.0
8682290360,464882.44
6928600330,386407.97
4139680070,813572.4
6844702690,412224.75
2154970020,2.1242972e+06
4385701285,1.043166e+06
2426059071,576042.2
2867300160,887212.2
9512500720,383212.62
1773101020,346549.84
8687800100,391416.03
3627800050,1.6788221e+06
1604600227,302737.62
3300701170,341458.1
9250900111,439193.3
7015200790,468744.16
1311100490,340369.03
2469000010,767968.3
1982201596,477910.7
1862700290,606650.2
2586800270,231722.03
9528102772,487949.34
5490210200,320216.28
6669080020,412278.56
179003055,225541.98
1860600535,796614.06
1592000130,593736.7
3905040170,396553.4
9320500080,342505.28
9276200850,512728.53
224069114,552571.1
2260000340,547752.6
5096300130,469489.84
3432500215,364687.28
2600000050,786372.8
8856003839,272152.44
2492200435,501608.75
7855900110,1.1149039e+06
6806100250,368655.12
2770603523,445242.5
1370800515,1.8003114e+06
2726049150,347495.8
1226059161,512311.88
1068000375,3.2003185e+06
9528104109,351116.16
5126310060,520534.6
1951820070,527562.2
1545805980,465195.28
9464700340,935134.25
4319200675,896314.1
7518500885,569859.4
7852020620,422344.34
869700370,428873.97
8643000190,448158.38
8902000267,343694.75
7972602435,293904.44
2050100210,991600.3
6705120540,476070.72
2767601390,476926.25
4141000490,1.094754e+06
9345400350,820636.0
3222079162,365605.62
7789000120,263394.88
6646200770,609678.0
6666800180,642498.56
1725800280,593354.5
6117500460,1.306347e+06
5470100220,303780.3
5457300478,426026.53
7550800195,566206.25
7787050180,678902.7
6204430250,623125.1
7640400250,468734.1
624110920,806381.44
3629920140,359567.88
7173700518,502432.72
3210200395,266514.94
2473480560,595125.56
2623089141,488371.94
1423800080,285809.8
2076400050,305206.12
3832060120,338160.9
7702600930,595063.4
5101404555,365344.16
3723800415,427212.75
3356403400,289704.25
9214400125,383441.3
1797500530,540430.0
9551201660,796737.3
3878900815,533206.3
1760650280,369219.97
5466410030,297123.62
6388930620,646239.0
2331300395,667459.1
9412700160,375431.1
871001611,458408.6
3142600120,613316.8
3995700220,324195.38
2310000280,326836.84
8039900400,442668.5
7504021510,725472.0
1959700445,1.6357991e+06
1556200155,546969.56
3629960590,372111.03
259000240,425272.72
662440020,575156.06
3123049142,661524.8
321100260,692382.1
6840701095,595527.0
3738900165,404258.06
4427100130,342888.22
9238500100,481431.16
6145601810,407331.47
2570300090,291331.06
4017600010,571843.56
1005000220,490180.06
1257202120,515002.3
9527000490,417046.75
8691400080,739214.1
1726069084,486848.22
248000240,271845.1
6113400046,459443.78
2130702350,344620.9
920069052,301386.88
6071300160,510846.75
1623049041,150835.38
9268200285,447010.2
1843100520,533798.1
2887700826,656310.4
9122000385,644383.2
9475700220,401448.0
2804600005,736665.6
2896400300,326886.7
5015000180,500840.3
3630220180,949127.8
8832900780,579028.1
1568100300,483364.4
8718500610,382527.9
4147200140,903616.56
1973700030,771090.44
8862000075,228671.14
9320990110,332120.44
1151100035,398573.9
2011000010,293623.9
1651500060,584784.4
446000190,535467.2
2344300220,669143.4
523049195,285563.56
9191200015,649733.56
7942601410,792563.1
7137800300,261997.7
7853300280,414767.94
6654700240,412429.88
569000050,481688.25
3584000180,315160.97
2026079055,375066.44
8898700880,380298.4
5075400150,549116.6
8731981360,578615.3
4222500020,318706.25
7996720050,738405.5
4077800094,522830.88
6446200365,542829.56
2824089053,472646.72
1311800220,297373.72
3522049063,899931.25
1721801280,329358.5
6131600240,225469.86
7202310040,489060.6
1123059125,623617.4
646910160,307124.66
5630500005,378330.47
3342100785,391221.88
9547205610,627032.56
1773100123,328916.72
3353400092,459844.4
217500015,342652.0
3649100031,371866.16
7896300150,380010.53
623049185,278015.16
1773100430,435393.97
1781500220,751361.94
3395380200,286301.72
2424059170,3.8195068e+06
4389200765,1.0192192e+06
1543000060,651934.44
6154900005,463210.6
2902200240,416285.1
1442880640,532495.06
8562770490,539069.1
2768300655,479449.34
3432501315,299655.53
5035300570,741140.06
3626039028,398271.5
3876540780,325949.66
327000100,821632.2
7551300065,444628.16
1312920060,293573.7
2215901230,312125.53
6306800010,561832.44
2767700022,394742.53
5589900610,400379.53
4320200020,636035.44
5249804655,620523.06
9238500480,515702.03
3885806565,725213.7
7905200205,401924.78
5727500102,328911.44
3585220070,294454.0
2078500210,563955.75
1839920050,305065.06
534000080,250798.97
856000255,418359.34
4141010110,1.4363876e+06
9558040820,1.156669e+06
7768700315,726823.2
2796100640,372407.16
1922059010,348765.84
3448000542,297867.53
3883100220,393171.7
7237301210,355302.16
3893100456,1.034163e+06
9578501110,494721.06
6145601995,432414.62
4024100120,325787.1
8899000050,482301.44
3396820010,534868.5
6749700117,435313.25
1954400060,362556.97
3303970100,662870.25
2540850070,341071.47
